OID_,PerSqFeet,Area,lat,lon,NAME_ENG,OP_YRM,FLAT_NO,DGFA,NDGFA,TOTAL,BD_STOREY,Year,Income2016,WalkDis,Lift,SDU_cat,Potential,Management,MajorEstat,Easting,Northing,dc_eng,SDU_IND
7202,8682,645,22.31769,114.22767,PO CHUI HOUSE,11/1/1995 0:00,0,20781.3,0,20781.3,36,29,20650,0.9,1,0,0,0,1,841502,819856,Kwun Tong,*
7213,9566,554,22.31748,114.22722,PO YIU HOUSE,11/1/1995 0:00,0,20781.3,0,20781.3,36,29,20650,0.8,1,0,0,1,1,841455,819834,Kwun Tong,*
7220,14925,469,22.33387,114.19593,SAU WAH COURT,9/1/1995 0:00,312,16804.6,10719.1,27523.7,27,29,30000,1,1,0,0,0,0,838229,821653,Wong Tai Sin,*
7221,14460,408,22.33493,114.19578,SAN PO KONG PLAZA BLOCK 2,9/1/1996 0:00,460,24272.5,9233,33505.5,34,28,30000,0.9,1,0,0,0,0,838214,821766,Wong Tai Sin,*
7248,14134,566,22.33387,114.19593,SAU WAH COURT,9/1/1995 0:00,312,16804.6,10719.1,27523.7,27,29,30000,1,1,0,0,0,0,838229,821653,Wong Tai Sin,*
7256,13370,448,22.33379,114.19563,SAU MING COURT,9/1/1995 0:00,312,16804.6,10719.1,27523.7,26,29,30000,0.9,1,0,0,0,0,838209,821642,Wong Tai Sin,*
7261,13071,612,22.33517,114.19596,SAN PO KONG PLAZA BLOCK 1,9/1/1996 0:00,460,24272.5,9233,33505.5,34,28,30000,0.8,1,0,0,0,0,838234,821790,Wong Tai Sin,*
7263,12014,566,22.33379,114.19563,SAU MING COURT,9/1/1995 0:00,312,16804.6,10719.1,27523.7,26,29,30000,0.9,1,0,0,0,0,838209,821642,Wong Tai Sin,*
7264,14952,420,22.33493,114.19578,SAN PO KONG PLAZA BLOCK 2,9/1/1996 0:00,460,24272.5,9233,33505.5,34,28,30000,0.9,1,0,0,0,0,838214,821766,Wong Tai Sin,*
7268,14988,417,22.33493,114.19578,SAN PO KONG PLAZA BLOCK 2,9/1/1996 0:00,460,24272.5,9233,33505.5,34,28,30000,0.9,1,0,0,0,0,838214,821766,Wong Tai Sin,*
7269,7761,554,22.31715,114.22879,PO PUI COURT PO SHAN HOUSE,10/1/1995 0:00,0,20759.3,22,20781.3,36,29,20650,1,1,0,0,0,1,841619,819808,Kwun Tong,*
7271,8728,401,22.31715,114.22879,PO PUI COURT PO SHAN HOUSE,10/1/1995 0:00,0,20759.3,22,20781.3,36,29,20650,1,1,0,0,0,1,841619,819808,Kwun Tong,*
7293,11111,594,22.29844,114.24241,CHUN YAT HOUSE,1/1/1996 0:00,0,27950,311.6,28261.6,21,29,32000,0.9,1,0,0,0,1,843023,817729,Kwun Tong,*
7321,14141,437,22.33493,114.19578,SAN PO KONG PLAZA BLOCK 2,9/1/1996 0:00,460,24272.5,9233,33505.5,34,28,30000,0.9,1,0,0,0,0,838214,821766,Wong Tai Sin,*
7324,14388,417,22.33493,114.19578,SAN PO KONG PLAZA BLOCK 2,9/1/1996 0:00,460,24272.5,9233,33505.5,34,28,30000,0.9,1,0,0,0,0,838214,821766,Wong Tai Sin,*
7330,11267,426,22.29844,114.24241,CHUN YAT HOUSE,1/1/1996 0:00,0,27950,311.6,28261.6,21,29,32000,0.9,1,0,0,0,1,843023,817729,Kwun Tong,*
7331,8992,645,22.31782,114.22811,PO YING HOUSE,10/1/1995 0:00,0,20781.3,41,20822.3,36,29,20650,0.9,1,0,0,0,1,841549,819879,Kwun Tong,*
7336,12276,448,22.33379,114.19563,SAU MING COURT,9/1/1995 0:00,312,16804.6,10719.1,27523.7,26,29,30000,0.9,1,0,0,0,0,838209,821642,Wong Tai Sin,*
7339,14874,437,22.33517,114.19596,SAN PO KONG PLAZA BLOCK 1,9/1/1996 0:00,460,24272.5,9233,33505.5,34,28,30000,0.8,1,0,0,0,0,838234,821790,Wong Tai Sin,*
7342,7980,401,22.31748,114.22722,PO YIU HOUSE,11/1/1995 0:00,0,20781.3,0,20781.3,36,29,20650,0.8,1,0,0,1,1,841455,819834,Kwun Tong,*
7347,7942,554,22.31715,114.22879,PO PUI COURT PO SHAN HOUSE,10/1/1995 0:00,0,20759.3,22,20781.3,36,29,20650,1,1,0,0,0,1,841619,819808,Kwun Tong,*
7378,13793,609,22.33493,114.19578,SAN PO KONG PLAZA BLOCK 2,9/1/1996 0:00,460,24272.5,9233,33505.5,34,28,30000,0.9,1,0,0,0,0,838214,821766,Wong Tai Sin,*
7381,15599,609,22.33517,114.19596,SAN PO KONG PLAZA BLOCK 1,9/1/1996 0:00,460,24272.5,9233,33505.5,34,28,30000,0.8,1,0,0,0,0,838234,821790,Wong Tai Sin,*
7385,15625,448,22.33387,114.19593,SAU WAH COURT,9/1/1995 0:00,312,16804.6,10719.1,27523.7,27,29,30000,1,1,0,0,0,0,838229,821653,Wong Tai Sin,*
7447,9860,647,22.31907,114.23008,HIU SHUN HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841750,820010,Kwun Tong,*
7453,10000,540,22.3196,114.22995,HIU YAT HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841736,820067,Kwun Tong,*
7506,,,22.32047,114.2289,HIU FAI HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841628,820163,Kwun Tong,*
7566,11858,565,22.33492,114.21304,CHOI FUNG COURT,7/1/1997 0:00,0,38527.5,1248.5,39776,39,27,22250,0.5,1,0,0,1,0,839994,821764,Wong Tai Sin,*
7576,18944,417,22.32184,114.2288,HIU TIN HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841618,820314,Kwun Tong,*
7578,11422,436,22.32018,114.22981,HIU ON HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841722,820134,Kwun Tong,*
7586,9087,592,22.32047,114.2289,HIU FAI HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841628,820163,Kwun Tong,*
7589,7644,484,22.31948,114.22942,HIU WO HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841681,820055,Kwun Tong,*
7593,9036,498,22.33492,114.21304,CHOI FUNG COURT,7/1/1997 0:00,0,38527.5,1248.5,39776,39,27,22250,0.5,1,0,0,1,0,839994,821764,Wong Tai Sin,*
7618,13767,645,22.32018,114.22981,HIU ON HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841722,820134,Kwun Tong,*
7620,10000,647,22.33989,114.15409,FLORENCE PLAZA,7/1/1997 0:00,198,9300.1,2662.7,11962.8,37,27,23810,0.5,1,0,0,0,0,833922,822314,Sham Shui Po,*
7630,9848,660,22.34352,114.19661,PROFIT MANSION,12/1/1996 0:00,98,4383.6,876.9,5260.5,5,28,25000,0.3,0,0,0,0,0,0,0,Wong Tai Sin, 
7632,13613,404,22.3196,114.22995,HIU YAT HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841736,820067,Kwun Tong,*
7638,9745,667,22.3196,114.22995,HIU YAT HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841736,820067,Kwun Tong,*
7641,11150,565,22.31948,114.22942,HIU WO HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841681,820055,Kwun Tong,*
7652,8940,604,22.33492,114.21304,CHOI FUNG COURT,7/1/1997 0:00,0,38527.5,1248.5,39776,39,27,22250,0.5,1,0,0,1,0,839994,821764,Wong Tai Sin,*
7653,17680,526,22.33492,114.21304,CHOI FUNG COURT,7/1/1997 0:00,0,38527.5,1248.5,39776,39,27,22250,0.5,1,0,0,1,0,839994,821764,Wong Tai Sin,*
7672,8195,604,22.31907,114.23008,HIU SHUN HOUSE,2/1/1997 0:00,0,305748,1295,307043,39,28,27500,1.5,1,0,0,0,1,841750,820010,Kwun Tong,*
7686,10137,580,22.34099,114.20253,GALAXIA TOWER B,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838912,822436,Wong Tai Sin,*
7710,9440,1054,22.34119,114.20224,GALAXIA TOWER C,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838882,822455,Wong Tai Sin,*
7727,8021,748,22.34119,114.20224,GALAXIA TOWER C,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838882,822455,Wong Tai Sin,*
7728,9478,441,22.31611,114.17879,DRAGON VIEW BLOCK 1,6/1/1998 0:00,334,25349.1,893,26242.1,23,26,54000,0.8,1,0,0,1,0,836471,819678,Kowloon City,*
7738,8272,544,22.34135,114.20192,GALAXIA TOWER D,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.05,1,0,0,0,1,838850,822477,Wong Tai Sin,*
7743,8429,433,22.31629,114.17845,DRAGON VIEW BLOCK 2,6/1/1998 0:00,334,25349.1,893,26242.1,26,26,54000,0.9,0,0,0,0,0,836430,819701,Kowloon City,*
7770,15957,658,22.30792,114.19203,LAGUNA VERDE TOWER 4,3/1/1998 0:00,743,55324.7,3281.8,58606.5,22,27,60000,0.6,1,0,0,0,1,837830,818773,Kowloon City,*
7778,10979,592,22.34119,114.20224,GALAXIA TOWER C,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838882,822455,Wong Tai Sin,*
7783,8862,756,22.34135,114.20192,GALAXIA TOWER D,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.05,1,0,0,0,1,838850,822477,Wong Tai Sin,*
7786,9256,592,22.34119,114.20224,GALAXIA TOWER C,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838882,822455,Wong Tai Sin,*
7792,13617,470,22.34099,114.20253,GALAXIA TOWER B,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838912,822436,Wong Tai Sin,*
7797,12141,733,22.30763,114.19197,LAGUNA VERDE THE GREEN WOOD BLOCK 3,3/1/1998 0:00,743,55324.7,3281.8,58606.5,22,27,60000,0.6,1,0,0,0,1,837824,818741,Kowloon City,*
7817,13140,433,22.31629,114.17845,DRAGON VIEW BLOCK 2,6/1/1998 0:00,334,25349.1,893,26242.1,26,26,54000,0.9,0,0,0,0,0,836430,819701,Kowloon City,*
7819,13863,792,22.34079,114.20284,GALAXIA TOWER A,3/1/1998 0:00,1684,107668,0,107668,44,27,55200,0.4,1,0,0,0,1,838943,822413,Wong Tai Sin,*
7822,14119,602,22.34079,114.20284,GALAXIA TOWER A,3/1/1998 0:00,1684,107668,0,107668,44,27,55200,0.4,1,0,0,0,1,838943,822413,Wong Tai Sin,*
7828,10715,475,22.31611,114.17879,DRAGON VIEW BLOCK 1,6/1/1998 0:00,334,25349.1,893,26242.1,23,26,54000,0.8,1,0,0,1,0,836471,819678,Kowloon City,*
7830,15427,713,22.31629,114.17845,DRAGON VIEW BLOCK 2,6/1/1998 0:00,334,25349.1,893,26242.1,26,26,54000,0.9,0,0,0,0,0,836430,819701,Kowloon City,*
7831,8736,744,22.34099,114.20253,GALAXIA TOWER B,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838912,822436,Wong Tai Sin,*
7833,15473,517,22.34152,114.2016,GALAXIA TOWER E,3/1/1998 0:00,1684,107668,0,107668,44,27,55200,0.05,1,0,0,0,1,838815,822494,Wong Tai Sin,*
7834,14285,602,22.30788,114.19236,LAGUNA VERDE TOWER 5,3/1/1998 0:00,743,55324.7,3281.8,58606.5,22,27,60000,0.6,1,0,0,0,1,837864,818769,Kowloon City,*
7843,10204,441,22.32123,114.18903,JUBILANT PLACE BLOCK 3,1/1/1998 0:00,900,71753.4,7856.5,79609.9,20,27,60000,0.4,1,0,0,0,0,837522,820248,Kowloon City,*
7859,16717,658,22.32189,114.189,JUBILANT PLACE BLOCK 6,1/1/1998 0:00,900,71753.4,7856.5,79609.9,17,27,60000,0.5,1,0,0,0,0,837516,820320,Kowloon City,*
7860,8736,744,22.34079,114.20284,GALAXIA TOWER A,3/1/1998 0:00,1684,107668,0,107668,44,27,55200,0.4,1,0,0,0,1,838943,822413,Wong Tai Sin,*
7868,11368,431,22.34099,114.20253,GALAXIA TOWER B,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838912,822436,Wong Tai Sin,*
7886,9310,537,22.31629,114.17845,DRAGON VIEW BLOCK 2,6/1/1998 0:00,334,25349.1,893,26242.1,26,26,54000,0.9,0,0,0,0,0,836430,819701,Kowloon City,*
7890,10101,592,22.34079,114.20284,GALAXIA TOWER A,3/1/1998 0:00,1684,107668,0,107668,44,27,55200,0.4,1,0,0,0,1,838943,822413,Wong Tai Sin,*
7895,16198,605,22.31629,114.17845,DRAGON VIEW BLOCK 2,6/1/1998 0:00,334,25349.1,893,26242.1,26,26,54000,0.9,0,0,0,0,0,836430,819701,Kowloon City,*
7918,12577,485,22.34099,114.20253,GALAXIA TOWER B,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838912,822436,Wong Tai Sin,*
7920,13827,593,22.34099,114.20253,GALAXIA TOWER B,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838912,822436,Wong Tai Sin,*
7923,8513,646,22.34135,114.20192,GALAXIA TOWER D,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.05,1,0,0,0,1,838850,822477,Wong Tai Sin,*
7935,9669,484,22.32121,114.18708,MAJESTIC PARK BLOCK 2,7/1/1998 0:00,474,37524.6,3268.9,40793.5,22,26,68960,0.4,1,0,0,0,0,837316,820244,Kowloon City,*
7938,12572,517,22.34099,114.20253,GALAXIA TOWER B,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838912,822436,Wong Tai Sin,*
7939,8689,748,22.32398,114.1896,PARC 22,4/1/1998 0:00,44,2627.9,731.2,3359.1,12,26,30000,0.4,1,0,0,1,0,837577,820553,Kowloon City,*
7944,8088,544,22.34135,114.20192,GALAXIA TOWER D,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.05,1,0,0,0,1,838850,822477,Wong Tai Sin,*
7974,13691,875,22.34119,114.20224,GALAXIA TOWER C,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838882,822455,Wong Tai Sin,*
7979,12354,429,22.34119,114.20224,GALAXIA TOWER C,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838882,822455,Wong Tai Sin,*
7980,8581,592,22.34135,114.20192,GALAXIA TOWER D,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.05,1,0,0,0,1,838850,822477,Wong Tai Sin,*
7994,10670,656,22.34152,114.2016,GALAXIA TOWER E,3/1/1998 0:00,1684,107668,0,107668,44,27,55200,0.05,1,0,0,0,1,838815,822494,Wong Tai Sin,*
7998,12131,610,22.34099,114.20253,GALAXIA TOWER B,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838912,822436,Wong Tai Sin,*
8002,13025,595,22.32121,114.18708,MAJESTIC PARK BLOCK 2,7/1/1998 0:00,474,37524.6,3268.9,40793.5,22,26,68960,0.4,1,0,0,0,0,837316,820244,Kowloon City,*
8003,13404,470,22.31611,114.17879,DRAGON VIEW BLOCK 1,6/1/1998 0:00,334,25349.1,893,26242.1,23,26,54000,0.8,1,0,0,1,0,836471,819678,Kowloon City,*
8034,11390,597,22.34079,114.20284,GALAXIA TOWER A,3/1/1998 0:00,1684,107668,0,107668,44,27,55200,0.4,1,0,0,0,1,838943,822413,Wong Tai Sin,*
8038,12295,610,22.33593,114.16074,CHELSEA COURT,5/1/1998 0:00,44,2354.9,1557,3911.9,15,26,27490,0.4,1,0,0,1,0,834604,821882,Sham Shui Po,*
8043,13743,537,22.31629,114.17845,DRAGON VIEW BLOCK 2,6/1/1998 0:00,334,25349.1,893,26242.1,26,26,54000,0.9,0,0,0,0,0,836430,819701,Kowloon City,*
8050,7159,433,22.34107,114.18429,KA WUI HOUSE,6/1/1998 0:00,0,19504,129,19633,25,26,31000,0.7,1,0,0,1,0,837033,822443,Wong Tai Sin,*
8051,10995,482,22.34107,114.18429,KA WUI HOUSE,6/1/1998 0:00,0,19504,129,19633,25,26,31000,0.7,1,0,0,1,0,837033,822443,Wong Tai Sin,*
8067,16037,424,22.34135,114.20192,GALAXIA TOWER D,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.05,1,0,0,0,1,838850,822477,Wong Tai Sin,*
8077,13045,788,22.34152,114.2016,GALAXIA TOWER E,3/1/1998 0:00,1684,107668,0,107668,44,27,55200,0.05,1,0,0,0,1,838815,822494,Wong Tai Sin,*
8080,14617,431,22.31629,114.17845,DRAGON VIEW BLOCK 2,6/1/1998 0:00,334,25349.1,893,26242.1,26,26,54000,0.9,0,0,0,0,0,836430,819701,Kowloon City,*
8087,8639,544,22.32158,114.18957,JUBILANT PLACE BLOCK 1,1/1/1998 0:00,900,71753.4,7856.5,79609.9,16,27,60000,0.4,1,0,0,1,0,837576,820291,Kowloon City,*
8092,12327,477,22.32111,114.18932,JUBILANT PLACE BLOCK 2,1/1/1998 0:00,900,71753.4,7856.5,79609.9,20,27,60000,0.4,1,0,0,0,0,837551,820234,Kowloon City,*
8095,15424,778,22.34079,114.20284,GALAXIA TOWER A,3/1/1998 0:00,1684,107668,0,107668,44,27,55200,0.4,1,0,0,0,1,838943,822413,Wong Tai Sin,*
8100,14041,527,22.34119,114.20224,GALAXIA TOWER C,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838882,822455,Wong Tai Sin,*
8107,9523,441,22.34152,114.2016,GALAXIA TOWER E,3/1/1998 0:00,1684,107668,0,107668,44,27,55200,0.05,1,0,0,0,1,838815,822494,Wong Tai Sin,*
8114,9309,623,22.32191,114.18789,HORAE PLACE BLOCK 2,7/1/1998 0:00,168,8852.8,3536,12388.8,21,26,31850,0.5,0,0,0,0,0,837403,820320,Kowloon City,*
8125,8027,573,22.34434,114.2025,FUNG HEI HOUSE,11/1/1997 0:00,0,23817.8,28.6,23846.4,36,27,20750,0.7,1,0,0,1,0,838909,822806,Wong Tai Sin,*
8126,9523,441,22.34107,114.18429,KA WUI HOUSE,6/1/1998 0:00,0,19504,129,19633,25,26,31000,0.7,1,0,0,1,0,837033,822443,Wong Tai Sin,*
8141,8823,544,22.31611,114.17879,DRAGON VIEW BLOCK 1,6/1/1998 0:00,334,25349.1,893,26242.1,23,26,54000,0.8,1,0,0,1,0,836471,819678,Kowloon City,*
8143,9558,544,22.34099,114.20253,GALAXIA TOWER B,3/1/1998 0:00,1684,107668,0,107668,45,27,55200,0.4,1,0,0,0,1,838912,822436,Wong Tai Sin,*
8162,13829,470,22.31629,114.17845,DRAGON VIEW BLOCK 2,6/1/1998 0:00,334,25349.1,893,26242.1,26,26,54000,0.9,0,0,0,0,0,836430,819701,Kowloon City,*
8186,9469,1056,22.31611,114.17879,DRAGON VIEW BLOCK 1,6/1/1998 0:00,334,25349.1,893,26242.1,23,26,54000,0.8,1,0,0,1,0,836471,819678,Kowloon City,*
8215,12888,450,22.33732,114.21542,SCENIC VIEW BLOCK 3,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840237,822029,Wong Tai Sin,*
8217,8506,656,22.34196,114.20179,BEL AIR HEIGHTS BLOCK 2,2/1/1999 0:00,798,48750,564,49314,49,26,55200,0.1,1,0,0,0,0,838834,822538,Wong Tai Sin,*
8220,14558,577,22.3419,114.20211,BEL AIR HEIGHTS BLOCK 1,2/1/1999 0:00,798,48750,564,49314,49,26,55200,0.2,1,0,0,0,0,838868,822545,Wong Tai Sin,*
8251,15799,538,22.34272,114.16444,TROPICANA 1,11/1/1998 0:00,368,67603.5,3109.5,70713,8,26,94200,1.5,1,0,0,0,0,834989,822628,Sham Shui Po,*
8257,12474,962,22.34386,114.16363,TROPICANA 7,11/1/1998 0:00,368,67603.5,3109.5,70713,9,26,94200,2,1,0,0,0,0,834904,822753,Sham Shui Po,*
8261,12039,706,22.33758,114.21516,SCENIC VIEW BLOCK 2,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840213,822056,Wong Tai Sin,*
8262,11026,906,22.33734,114.21488,SCENIC VIEW BLOCK 1,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.8,0,0,0,0,0,840182,822028,Wong Tai Sin,*
8263,12331,446,22.343,114.16432,TROPICANA 2,11/1/1998 0:00,368,67603.5,3109.5,70713,8,26,94200,2,1,0,0,0,0,834978,822658,Sham Shui Po,*
8272,13498,443,22.34493,114.16371,SKYLODGE 2,1/1/1999 0:00,224,26371.4,0,26371.4,19,26,94200,2,1,0,0,0,0,834912,822869,Sham Shui Po,*
8273,7809,484,22.34386,114.16363,TROPICANA 7,11/1/1998 0:00,368,67603.5,3109.5,70713,9,26,94200,2,1,0,0,0,0,834904,822753,Sham Shui Po,*
8282,11024,488,22.3155,114.1801,CASCADES BLOCK 3,12/1/1998 0:00,712,40649,0,40649,20,26,54000,0.6,1,0,0,0,0,836600,819613,Kowloon City,*
8341,13333,660,22.33732,114.21542,SCENIC VIEW BLOCK 3,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840237,822029,Wong Tai Sin,*
8354,9463,634,22.31574,114.17991,CASCADES BLOCK 2,12/1/1998 0:00,712,40649,0,40649,20,26,54000,0.6,1,0,0,0,0,836581,819640,Kowloon City,*
8358,9794,439,22.33732,114.21542,SCENIC VIEW BLOCK 3,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840237,822029,Wong Tai Sin,*
8361,13103,464,22.34196,114.20179,BEL AIR HEIGHTS BLOCK 2,2/1/1999 0:00,798,48750,564,49314,49,26,55200,0.1,1,0,0,0,0,838834,822538,Wong Tai Sin,*
8363,22888,450,22.34196,114.20179,BEL AIR HEIGHTS BLOCK 2,2/1/1999 0:00,798,48750,564,49314,49,26,55200,0.1,1,0,0,0,0,838834,822538,Wong Tai Sin,*
8379,14976,434,22.33732,114.21542,SCENIC VIEW BLOCK 3,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840237,822029,Wong Tai Sin,*
8381,9949,1186,22.34499,114.16346,SKYLODGE 1,1/1/1999 0:00,224,26371.4,0,26371.4,19,26,94200,2,1,0,0,0,0,834887,822879,Sham Shui Po,*
8383,15209,526,22.33758,114.21516,SCENIC VIEW BLOCK 2,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840213,822056,Wong Tai Sin,*
8389,8151,1212,22.3373,114.19479,KAI TAK GARDEN BLOCK 3,12/1/1998 0:00,784,51566.4,15124,66690.4,32,26,38620,0.6,1,0,0,0,1,838114,822026,Wong Tai Sin,*
8391,18065,548,22.33707,114.21567,SCENIC VIEW BLOCK 5,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840264,822001,Wong Tai Sin,*
8392,8823,612,22.33732,114.21542,SCENIC VIEW BLOCK 3,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840237,822029,Wong Tai Sin,*
8397,12052,755,22.343,114.16432,TROPICANA 2,11/1/1998 0:00,368,67603.5,3109.5,70713,8,26,94200,2,1,0,0,0,0,834978,822658,Sham Shui Po,*
8401,9908,656,22.34196,114.20179,BEL AIR HEIGHTS BLOCK 2,2/1/1999 0:00,798,48750,564,49314,49,26,55200,0.1,1,0,0,0,0,838834,822538,Wong Tai Sin,*
8416,15825,436,22.33734,114.21488,SCENIC VIEW BLOCK 1,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.8,0,0,0,0,0,840182,822028,Wong Tai Sin,*
8421,11683,582,22.3155,114.1801,CASCADES BLOCK 3,12/1/1998 0:00,712,40649,0,40649,20,26,54000,0.6,1,0,0,0,0,836600,819613,Kowloon City,*
8424,11781,539,22.33774,114.19512,KAI TAK GARDEN BLOCK 1,12/1/1998 0:00,784,51566.4,15124,66690.4,40,26,38620,0.6,1,0,0,0,1,838147,822075,Wong Tai Sin,*
8426,11885,631,22.33732,114.21542,SCENIC VIEW BLOCK 3,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840237,822029,Wong Tai Sin,*
8427,9640,612,22.33732,114.21542,SCENIC VIEW BLOCK 3,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840237,822029,Wong Tai Sin,*
8436,14519,427,22.3155,114.1801,CASCADES BLOCK 3,12/1/1998 0:00,712,40649,0,40649,20,26,54000,0.6,1,0,0,0,0,836600,819613,Kowloon City,*
8439,12110,545,22.34309,114.16394,TROPICANA 3,11/1/1998 0:00,368,67603.5,3109.5,70713,10,26,94200,2,1,0,0,0,0,834939,822667,Sham Shui Po,*
8440,14174,436,22.33734,114.21488,SCENIC VIEW BLOCK 1,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.8,0,0,0,0,0,840182,822028,Wong Tai Sin,*
8447,13458,691,22.33719,114.18956,HONG KEUNG COURT,7/1/1999 0:00,0,40907.9,0,40907.9,41,25,20000,0.3,1,0,0,1,0,837578,822014,Wong Tai Sin,*
8450,10063,634,22.34335,114.16391,TROPICANA 5,11/1/1998 0:00,368,67603.5,3109.5,70713,9,26,94200,2,1,0,0,0,0,834934,822694,Sham Shui Po,*
8454,14102,624,22.34386,114.16363,TROPICANA 7,11/1/1998 0:00,368,67603.5,3109.5,70713,9,26,94200,2,1,0,0,0,0,834904,822753,Sham Shui Po,*
8455,12879,691,22.30154,114.24035,HONG SUI COURT CAR PARK,1/1/1999 0:00,0,0,1785.7,1785.7,3,26,31000,1.5,0,0,0,1,0,0,0,Kwun Tong, 
8458,8050,559,22.31574,114.17991,CASCADES BLOCK 2,12/1/1998 0:00,712,40649,0,40649,20,26,54000,0.6,1,0,0,0,0,836581,819640,Kowloon City,*
8461,14862,471,22.3155,114.1801,CASCADES BLOCK 3,12/1/1998 0:00,712,40649,0,40649,20,26,54000,0.6,1,0,0,0,0,836600,819613,Kowloon City,*
8481,11168,582,22.3419,114.20211,BEL AIR HEIGHTS BLOCK 1,2/1/1999 0:00,798,48750,564,49314,49,26,55200,0.2,1,0,0,0,0,838868,822545,Wong Tai Sin,*
8487,12624,602,22.33732,114.21542,SCENIC VIEW BLOCK 3,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840237,822029,Wong Tai Sin,*
8489,10440,431,22.33758,114.21516,SCENIC VIEW BLOCK 2,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.9,0,0,0,0,0,840213,822056,Wong Tai Sin,*
8497,14888,806,22.31574,114.17991,CASCADES BLOCK 2,12/1/1998 0:00,712,40649,0,40649,20,26,54000,0.6,1,0,0,0,0,836581,819640,Kowloon City,*
8556,17692,520,22.33734,114.21488,SCENIC VIEW BLOCK 1,9/1/1999 0:00,1034,68253.6,0,68253.6,40,25,56410,0.8,0,0,0,0,0,840182,822028,Wong Tai Sin,*
