OBJECTID,Join_Count,TARGET_FID,BUILDINGST,BUILDINGCS,OFFICIALBU,OFFICIAL00,NUMABOVEGR,NUMBASEMEN,TOPHEIGHT,BASEHEIGHT,GROSSFLOOR,Address_Chinese,Address_English,Date_of_Expiry,Date_of_Issue,Lift_No,Location_ID,GeometryLongitude,GeometryLatitude,ADDRES_OF_THE_BUILDING_IN_CHN,ADDRES_OF_THE_BUILDING_IN_ENG,CORPORATION_NUM,THE_INCORPORATED_OWNERS_OF_IN_CHN,THE_INCORPORATED_OWNERS_OF_IN_ENG,GeometryLongitude_1,GeometryLatitude_1,ADDRESS_E,SEARCH1_E,OP_YEAR,AGE,NSEARCH5_E,LATITUDE,LONGITUDE,lsbg_eng,ma_hh,FacilityID,Name,FromBreak,ToBreak,Shape_Leng_1,Shape_Area_12,LIFT,MANAGEMENT,INCOME,MTR_DISTANCE,Shape_Length,Shape_Area,SDU
262063,0,262063,132112,3494921186T20050430,Po Cheung Building,寶昌大樓,13,0,0,0,0,九龍 深水埗 南昌街 148號 至154號 寶昌大樓,"PO CHEONG BUILDING, 148-154 NAM CHEONG STREET, SHAM SHUI PO, KOWLOON",45825,45418,1,0702595-001,114.1640713,22.32971253,九龍南昌街148-154號,"148-154 Nam Cheong Street, Kowloon",317,寶昌大樓,PO CHEONG BUILDING,114.16407,22.32971,148/154 NAM CHEONG ST PO CHEONG BUILDING,Sham Shui Po,1969,56,Residential/Composite,22.3297224,114.1640667,267/09,17540,0,0.05 - 0.1,0.05,0.1,2.973101017,0.000374834,1,1,17540,0.1,83.16851873,301.2522701,0
262064,0,262064,143127,3494921527T20050430,Cheung Hing Court,長興閣,14,0,0,0,0,九龍 深水埗 大埔道 238號 長興閣,"CHEUNG HING COURT, 238 TAI PO ROAD, SHAM SHUI PO, KOWLOON",45762,45390,1,1010565-001,114.164071,22.33279196,,,,,,,,238 TAI PO RD CHEUNG HING COURT,Sham Shui Po,1995,30,Residential/Composite,22.33280268,114.1640858,266/26,13040,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,0,13040,0.2,62.8536187,127.7003435,0
262065,0,262065,153793,3494921544T20050430,Kam Yu Building,金宇大樓,11,0,0,0,0,九龍 深水埗 巴域街 71號 至73號 金宇大樓,"KAM YU BUILDING, 71-73 BERWICK STREET, SHAM SHUI PO, KOWLOON",45906,45516,1,1204521-001,114.164071,22.33294548,九龍大埔道240-242A號及巴域街71-73A號,"240-242A Tai Po Road &71-73A Berwick Street, Kowloon",2077,金宇大廈,KAM YU BUILDING,114.16404,22.33292,242 TAI PO RD KAM YU BUILDING,Sham Shui Po,1976,49,Residential/Composite,22.33295407,114.1640724,266/26,13040,0,0.2 - 0.25,0.2,0.25,3.492879366,0.000545458,1,1,13040,0.25,102.3195838,231.407171,0
262066,0,262066,126528,3494922805T20050430,Dynasty Villa 12,帝景臺１２座,8,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 12 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 12",46027,45632,1,0210064-014,114.1640699,22.34433303,,,,,,,,2 YIN PING RD DYNASTY HEIGHTS DYNASTY VILLA 12,Sham Shui Po,1998,27,Residential/Composite,22.34437376,114.1640754,263/21,75050,0,1.7 - 1.75,1.7,1.75,2.356777465,0.000343205,1,0,75050,1.75,90.72687724,371.3076715,0
262102,0,262102,396750,3495121455T20180717,E Hotel, ,0,0,0,0,0,九龍 深水埗 北河街 189號 至193號,"189-193 PEI HO STREET, SHAM SHUI PO, KOWLOON",46081,45692,2,0413324-001,114.1640904,22.33213273,,,,,,,,"PODIUM, 189 PEI HO ST,",Sham Shui Po,2018,7,Office/Commercial,22.33216065,114.1640816,266/25,17930,0,0.1 - 0.15,0.1,0.15,2.884772905,0.000384236,1,0,17930,0.15,53.59262062,163.4351236,0
262115,0,262115,134611,3495221270T20050430,Shing Lam Building,成林大廈,0,0,0,0,0,九龍 深水埗 南昌街 169號 至175號 成林大廈,"SHING LUM BUILDING, 169-175 NAM CHEONG STREET, SHAM SHUI PO, KOWLOON",46054,45679,1,0803731-001,114.1641003,22.3304711,九龍南昌街169-175號,"169-175 Nam Cheong Street, Kowloon",2778,成林大廈,SHING LUM BUILDING,114.1641,22.33047,175 NAM CHEONG ST SHING LAM BUILDING,Sham Shui Po,1974,51,Residential/Composite,22.33049025,114.1641015,266/36,17040,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,1,17040,0.05,67.61688112,283.5548118,0
262165,0,262165,127399,3495521345T20050430,Lucky Time Building,福年大廈,14,0,0,0,0,九龍 深水埗 福榮街 42號 至44號,"42-44 FUK WING STREET, SHAM SHUI PO, KOWLOON",45937,45547,1,031076A-001,114.1641294,22.3311484,九龍褔榮街44號,"44 Fuk Wing Street, Kowloon",5297,福年大廈,LUCKY TIME BUILDING,114.1641,22.33112,44 FUK WING ST LUCKY TIME BUILDING,Sham Shui Po,1997,28,Residential/Composite,22.33113739,114.1641215,266/37,16930,0,0 - 0.05,0,0.05,1.643498387,0.00123773,1,1,16930,0.05,42.92159053,90.81073853,0
262209,0,262209,151080,3495821036T20050430,Cheong Fok House,昌福大廈,12,0,0,0,0,九龍 深水埗 鴨寮街 97號 至101號 昌福大廈,"CHEONG FOK BUILDING, 97-101 APLIU STREET, SHAM SHUI PO, KOWLOON",46088,45691,1,0802948-001,114.1641587,22.32835795,九龍鴨寮街97-101號及石硤尾街14-18號,"97-101 Apliu Street &14-18 Shek Kip Mei Street, Kowloon",6355,昌福大廈(鴨寮街),CHEONG FOK HOUSE (APLIU STREET),114.16415,22.32835,18 SHEK KIP MEI ST CHEONG FOK HOUSE,Sham Shui Po,1971,54,Residential/Composite,22.32834214,114.1641272,267/19-20,16970,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,1,16970,0.3,77.2245482,282.617436,0
262235,0,262235,122919,3495922843T20050430,Skylodge 5,帝景居５座,11,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 5 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 5",46096,45709,2,0210064-028,114.164167,22.3446762,,,,,,,,8 YIN PING RD DYNASTY HEIGHTS SKYLODGE 5,Sham Shui Po,1999,26,Residential/Composite,22.34469847,114.1641773,263/21,75050,0,1.85 - 1.9,1.85,1.9,2.161646668,0.000316304,1,0,75050,1.9,124.6523149,397.1046062,0
262274,0,262274,143121,3496121529T20050430,Kam On Building,金安大廈,10,0,0,0,0,九龍 深水埗 大埔道 236號 金安大廈,"KAM ON BUILDING, 236 TAI PO ROAD, SHAM SHUI PO, KOWLOON",46009,45624,1,0807788-001,114.1641875,22.33281003,,,,,,,,236 TAI PO RD KAM ON BUILDING,Sham Shui Po,1985,40,Residential/Composite,22.33280522,114.164178,266/26,13040,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,0,13040,0.2,61.88797893,113.676914,0
262305,0,262305,133563,3496321410T20050430,Wai Bun Building,渭濱樓,14,0,0,0,0,九龍 深水埗 北河街 126號 渭濱樓,"WAI BUN BUILDING, 126 PEI HO STREET, SHAM SHUI PO, KOWLOON",46086,45681,1,0301884-001,114.164207,22.33173539,"九龍北河街126, 128 及 130 號及元州街18B及18C號","126, 128 & 130 Pei Ho Street &18B & 18C Un Chau Street, Kowloon",3053,渭濱樓,WAI BUN BUILDING,114.1642,22.33173,130 PEI HO ST WAI BUN BUILDING,Sham Shui Po,1966,59,Residential/Composite,22.33177822,114.1642156,266/38,20000,0,0.1 - 0.15,0.1,0.15,2.884772905,0.000384236,1,1,20000,0.15,68.77410878,270.4881712,0
262369,0,262369,143791,3496721099T20050430,Joywise Mansion,長華大廈,0,0,0,0,0,九龍 長沙灣 長沙灣道 125號 至127號 長華大廈,"JOYWISE MANSION, 125-127 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, KOWLOON",45826,45456,1,1211404-001,114.164246,22.32892688,九龍長沙灣道127號,"127 Cheung Sha Wan Road, Kowloon",4989,長華大廈,JOY WISE MANSION,114.16424,22.32892,127 CHEUNG SHA WAN RD JOYWISE MANSION,Sham Shui Po,1997,28,Residential/Composite,22.3289339,114.1642539,267/06-08,16640,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,1,16640,0.2,44.19998616,90.46075361,0
262395,0,262395,429516,3496821022T20231207,J Loft,喜揚,0,0,0,0,0,九龍 深水埗 鴨寮街 93號,"93 APLIU STREET, SHAM SHUI PO, KOWLOON",45979,45596,2,1113527-001,114.1642752,22.32828571,,,,,,,,"21-STOREY APARTMENT / COMMERCIAL BUILDING 93 APLIU STREET, KOWLOON",Sham Shui Po,2023,2,Residential/Composite,22.3282369,114.1642572,267/19-20,16970,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,0,16970,0.3,64.57383296,183.0018512,0
262427,0,262427,127490,3497020868T20050430,Wang Tak House,宏德樓,10,0,0,0,0,九龍 深水埗 基隆街 143號 至145號 宏德樓,"WANG TAK HOUSE, 143-145 KI LUNG STREET, SHAM SHUI PO, KOWLOON",45771,45378,1,0307122-001,114.1642753,22.32684082,九龍基隆街143-145號,"143-145 Ki Lung Street, Kowloon",3857,宏德樓,WANG TAK HOUSE,114.16427,22.32684,143/145 KI LUNG ST WANG TAK HOUSE,Sham Shui Po,1984,41,Residential/Composite,22.32686201,114.1642945,267/25-27,19520,0,0.35 - 0.4,0.35,0.4,3.716891998,0.000587595,1,1,19520,0.4,39.58911638,72.55286052,0
262465,0,262465,131096,3497220847T20050430,Lander Hotel,泛達太子酒店,9,0,0,0,0,九龍 深水埗 大南街 156號 至158號,"156-158 TAI NAN STREET, SHAM SHUI PO, KOWLOON",45862,45485,1,0402435-002,114.1642948,22.32665118,,,,,,,,158 TAI NAN ST,Sham Shui Po,1969,56,Residential/Composite,22.3266238,114.1642739,267/25-27,19520,0,0.35 - 0.4,0.35,0.4,3.716891998,0.000587595,1,0,19520,0.4,64.26295489,157.851334,0
262537,0,262537,133491,3497621428T20050430,Wei Sun Building,威信大廈,10,0,0,0,0,九龍 深水埗 大埔道 73號 至77號 威信大廈,"WEI SUN BUILDING, 73-77 TAI PO ROAD, SHAM SHUI PO, KOWLOON",46110,45714,1,0806498-001,114.1643331,22.33189795,,,,,,,,75 TAI PO RD WEI SUN BUILDING,Sham Shui Po,1981,44,Residential/Composite,22.33191722,114.1643359,266/38,20000,0,0.1 - 0.15,0.1,0.15,2.884772905,0.000384236,1,0,20000,0.15,83.20006994,194.7317309,0
262561,0,262561,143270,3497721494T20050430,Happy Building,快樂大廈,10,0,0,0,0,九龍 深水埗 大埔道 222號 至230號,"222-230 TAI PO ROAD, SHAM SHUI PO, KOWLOON",46085,45678,1,1206915-001,114.1643428,22.33249397,九龍北河街201號及大埔道222-230號,"201 Pei Ho Street &222-230 Tai Po Road, Kowloon",7146,快樂大廈(北河街),HAPPY MANSION (PEI HO STREET),114.16434,22.33249,222/230 TAI PO RD HAPPY BUILDING,Sham Shui Po,1983,42,Residential/Composite,22.332503,114.1643486,266/26,13040,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,1,13040,0.2,82.42664006,273.5513501,0
262577,0,262577,119631,3497822658T20050430,Tropicana 2,帝景軒２座,9,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 2 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 2",45834,45448,1,0210064-010,114.1643516,22.34300556,,,,,,,,2 YIN PING RD DYNASTY HEIGHTS TROPICANA 2,Sham Shui Po,1998,27,Residential/Composite,22.34300098,114.1643241,263/21,75050,0,1.45 - 1.5,1.45,1.5,2.242422945,0.000318084,1,0,75050,1.5,147.5458511,438.8767409,0
262610,0,262610,140831,3498021357T20050430,Hand Wai Court,恒威閣,12,0,0,0,0,九龍 深水埗 元州街 21號 至23號 恆威閣,"HAND WAI COURT, 21-23 UN CHAU STREET, SHAM SHUI PO, KOWLOON",45804,45426,1,0710539-001,114.164372,22.33125678,九龍元州街21-23號,"21-23 Un Chau Street, Kowloon",4789,恒威閣,HAND WAI COURT,114.16437,22.33125,21/23 UN CHAU ST HAND WAI COURT,Sham Shui Po,1994,31,Residential/Composite,22.33122912,114.1643711,266/37,16930,0,0.05 - 0.1,0.05,0.1,2.973101017,0.000374834,1,1,16930,0.1,41.10497421,84.45807295,0
262623,0,262623,125748,3498122828T20050430,Skylodge 6,帝景居６座,9,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 6 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 6",46096,45709,2,0210064-029,114.1643805,22.34454076,,,,,,,,8 YIN PING RD DYNASTY HEIGHTS SKYLODGE 6,Sham Shui Po,1999,26,Residential/Composite,22.34455502,114.1643889,263/21,75050,0,1.75 - 1.8,1.75,1.8,2.383072405,0.000419868,1,0,75050,1.8,124.3849573,393.0892465,0
262709,0,262709,130989,3498721315T20050430,Nam Cheong Mansion,南昌苑,12,0,0,0,0,九龍 深水埗 南昌街 187號 至191號 南昌苑,"NAM CHEONG MANSION, 187-191 NAM CHEONG STREET, SHAM SHUI PO, KOWLOON",45953,45580,1,0111244-001,114.16444,22.3308775,九龍深水埗南昌街191號,"No. 191 Nam Cheong Street, Sham Shui Po, Kowloon",9342,南昌苑,NAM CHEONG MANSION,114.16443,22.33087,191 NAM CHEONG ST NAM CHEONG MANSION,Sham Shui Po,1996,29,Residential/Composite,22.33088794,114.1644512,266/37,16930,0,0.05 - 0.1,0.05,0.1,2.973101017,0.000374834,1,1,16930,0.1,47.73498387,88.26952038,0
262737,0,262737,131859,3498920828T20050430,Kam Yuen Building,金椽樓,12,0,0,0,0,九龍 深水埗 界限街 15號 至15號 A 金椽樓,"KAM YUEN BUILDING, 15-15A BOUNDARY STREET, SHAM SHUI PO, KOWLOON",45845,45435,1,030218A-001,114.1644598,22.32647961,九龍界限街15號,"15 Boundary Street, Kowloon",2305,界限街金椽樓,"KAM YUEN BUILDING, BOUNDARY STREET",114.16445,22.32647,15 BOUNDARY ST KAM YUEN BUILDING,Sham Shui Po,1967,58,Residential/Composite,22.32653125,114.1644647,267/25-27,19520,0,0.3 - 0.35,0.3,0.35,3.826992578,0.000578167,1,1,19520,0.35,75.95392991,216.1376635,0
262742,0,262742,120377,3498922628T20050430,Tropicana 1,帝景軒１座,8,0,0,0,0,"九龍 九龍塘 延坪道 2號 至8號 帝景峰, 1 座","DYNASTY HEIGHTS, 2-8 YIN PING ROAD, KOWLOON TONG, KOWLOON, BLOCK 1",45834,45448,1,0210064-012,114.1644584,22.34273465,,,,,,,,2 YIN PING RD DYNASTY HEIGHTS TROPICANA 1,Sham Shui Po,1998,27,Residential/Composite,22.34273344,114.1644414,263/21,75050,0,1.4 - 1.45,1.4,1.45,2.336109731,0.000324409,1,0,75050,1.45,170.7848731,539.9296011,0
262774,0,262774,143179,3499121516T20050430,Sunning Mansion,新寧大樓,10,0,0,0,0,九龍 深水埗 北河街 203號 至209號 新寧大樓,"SUNNING MANSION, 203-209 PEI HO STREET, SHAM SHUI PO, KOWLOON",45827,45443,1,0104086-001,114.1644787,22.33269265,九龍北河街203-209號及巴域街61A-61C號,"203-209 Pei Ho Street &61A-61C Berwick Street, Kowloon",910,新寧大樓,SUNNING MANSION,114.16447,22.33269,203/209 PEI HO ST SUNNING MANSION,Sham Shui Po,1975,50,Residential/Composite,22.33268428,114.1645138,266/26,13040,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,1,13040,0.2,114.9232543,255.6483648,0
262851,0,262851,146655,3499621077T20050430, ,祥康大廈,15,0,0,0,0,九龍 深水埗 長沙灣道 117號 至121號 祥康大廈,"CHEUNG HONG BUILDING, 117-121 CHEUNG SHA WAN ROAD, SHAM SHUI PO, KOWLOON",45965,45615,1,1001574-001,114.1645276,22.32872823,"九龍長沙灣道117, 117A, 119, 121 及 121A號","117, 117A, 119, 121 & 121A Cheung Sha Wan Road, Kowloon",5583,祥康大廈,CHEUNG HONG BUILDING,114.16452,22.32872,119 CHEUNG SHA WAN RD CHEUNG HONG BUILDING,Sham Shui Po,1966,59,Residential/Composite,22.32872479,114.1645335,267/19-20,16970,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,1,16970,0.3,77.51547594,248.3040097,0
262853,0,262853,133585,3499621412T20050430,Hip Fook Building,協福大廈,10,0,0,0,0,九龍 深水埗 大埔道 63號 至71號 協福大廈,"HIP FOOK BUILDING, 63-71 TAI PO ROAD, SHAM SHUI PO, KOWLOON",45816,45464,1,120730A-001,114.1645273,22.33175347,九龍大埔道63-71號,"63-71 Tai Po Road, Kowloon",2942,協福大廈,HIP FOOK BUILDING,114.16452,22.33175,71 TAI PO RD HIP FOOK BUILDING,Sham Shui Po,1983,42,Residential/Composite,22.33177069,114.1645209,266/38,20000,0,0.1 - 0.15,0.1,0.15,2.884772905,0.000384236,1,1,20000,0.15,53.51041814,143.3902428,0
262870,0,262870,149878,3499721172T20050430,Fook Wan Mansion,福運大廈,0,0,0,0,0,九龍 深水埗 福華街 79號 至81號 福運大廈,"FOOK WAN MANSION, 79-81 FUK WA STREET, SHAM SHUI PO, KOWLOON",46128,45714,1,0909343-001,114.1645372,22.32958614,九龍褔華街79-81號,"79-81 Fuk Wa Street, Kowloon",3919,福運大廈(福華街),FOOK WAN MANSION (FUK WA STREET),114.16453,22.32958,81 FUK WA ST FOOK WAN MANSION,Sham Shui Po,1991,34,Residential/Composite,22.32959149,114.1645436,267/09,17540,0,0.1 - 0.15,0.1,0.15,2.884772905,0.000384236,1,1,17540,0.15,57.60181089,194.7803743,0
262938,0,262938,146834,3500121465T20050430,DeLight Court,樂意居,11,0,0,0,0,九龍 深水埗 北河街 132號 樂意居,"DELIGHT COURT, 132 PEI HO STREET, SHAM SHUI PO, KOWLOON",46088,45694,1,1112155-001,114.1645758,22.3322321,,,,,,,,132 PEI HO ST DELIGHT COURT,Sham Shui Po,1999,26,Residential/Composite,22.33224283,114.1646155,266/39,22570,0,0.1 - 0.15,0.1,0.15,2.884772905,0.000384236,1,0,22570,0.15,59.68466895,155.0992523,0
262953,0,262953,153545,3500221139T20050430,Cheung Sha Mansion,長沙大樓,13,0,0,0,0,九龍 長沙灣 長沙灣道 116號 至122號 長沙大廈,"CHEUNG SHA BUILDING, 116-122 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, KOWLOON",45897,45531,1,0700800-001,114.1645857,22.32928813,"九龍長沙灣道116, 118, 120, 122號石硤尾街19 及 19A號","116, 118, 120, 122 Cheung Sha Wan Road,19 & 19A Shek Kip Mei Street, Kowloon",3078,"長沙灣道116,118,120 & 122號,石硤尾街19 & 19A號","116, 118, 120, 122 CHEUNG SHA WAN ROAD,19 & 19A SHEK KIP MEI STREET",114.16458,22.32928,19A SHEK KIP MEI ST CHEUNG SHA MANSION,Sham Shui Po,1964,61,Residential/Composite,22.32929898,114.1645361,267/09,17540,0,0.1 - 0.15,0.1,0.15,2.884772905,0.000384236,1,1,17540,0.15,79.37585991,368.3524469,0
262954,0,262954,138204,3500221250T20050430,Po Tai Building,普泰大廈,13,0,0,0,0,九龍 深水埗 南昌街 180號 普泰大廈,"PO TAI BUILDING, 180 NAM CHEONG STREET, SHAM SHUI PO, KOWLOON",45841,45464,1,0602132-001,114.1645857,22.33029052,九龍南昌街176-180 號,"176-180 Nam Cheong Street, Kowloon",406,普泰大樓,PO TAI BUILDING,114.16458,22.33029,180 NAM CHEONG ST PO TAI BUILDING,Sham Shui Po,1966,59,Residential/Composite,22.33030125,114.1645851,267/10,17050,0,0.1 - 0.15,0.1,0.15,2.884772905,0.000384236,1,1,17050,0.15,59.90074694,187.747216,0
263000,0,263000,131134,3500620834T20050430,Maple Mansion,華楓樓,12,0,0,0,0,九龍 深水埗 楓樹街 9號 至13號 華楓樓,"MAPLE MANSION, 9-13 MAPLE STREET, SHAM SHUI PO, KOWLOON",46118,45711,1,0705233-001,114.1646248,22.3265338,九龍基隆街123-129號及楓樹街9-13號,"123-129 Ki Lung Street &9-13 Maple Street, Kowloon",1649,華楓樓,MAPLE MANSION,114.16462,22.32653,11 MAPLE ST MAPLE MANSION,Sham Shui Po,1979,46,Residential/Composite,22.32659504,114.1646242,267/25-27,19520,0,0.3 - 0.35,0.3,0.35,3.826992578,0.000578167,1,1,19520,0.35,66.46339409,141.7177107,0
263003,0,263003,366251,3500621039T20140124,Joseph's House,仲學舍,21,0,0,0,0,九龍 深水埗 鴨寮街 88號,"88 APLIU STREET, SHAM SHUI PO, KOWLOON",45846,45450,1,0713308-001,114.1646149,22.32836701,,,,,,,,88 APLIU ST MINIMAL HOTEL.CULTURE,Sham Shui Po,2015,10,Residential/Composite,22.32837749,114.1646337,267/19-20,16970,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,0,16970,0.3,35.92888679,61.95507973,0
263118,0,263118,149945,3501321165T20050430,Tse Wan Mansion,紫雲大廈,12,0,0,0,0,九龍 深水埗 石硤尾街 21號 至25號 紫雲大廈,"TSE WAN MANSION, 21-25 SHEK KIP MEI STREET, SHAM SHUI PO, KOWLOON",45777,45420,1,1201069-001,114.1646925,22.32952293,九龍深水埗石硤尾街21-25A號及褔華街77B-77C號,"21-25A Shek Kip Mei Street &77B-77C Fuk Wa Street, Shamshuipo, Kowloon",1885,紫雲大樓,TSE WAN MANSION,114.16469,22.32947,25A SHEK KIP MEI ST TSE WAN MANSION,Sham Shui Po,1965,60,Residential/Composite,22.32948568,114.1646931,267/09,17540,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,1,17540,0.2,89.32734229,419.0410531,0
263134,0,263134,147450,3501421063T20050430,Wing Wah Building,榮華樓,0,0,0,0,0,九龍 深水埗 長沙灣道 109號 至115號 榮華樓,"WING WAH BUILDING, 109-115 CHEUNG SHA WAN ROAD, SHAM SHUI PO, KOWLOON",45797,45415,1,1101129-001,114.1647023,22.32860181,,,,,,,,115 CHEUNG SHA WAN RD WING WAH BUILDING,Sham Shui Po,1964,61,Residential/Composite,22.32861934,114.1646697,267/19-20,16970,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,0,16970,0.3,67.69256762,163.4919771,0
263192,0,263192,146895,3501821459T20050430,Kam Shan House,金山樓,12,0,0,0,0,九龍 深水埗 大埔道 198號 至200號 金山樓,"KAM SHAN HOUSE, 198-200 TAI PO ROAD, SHAM SHUI PO, KOWLOON",45816,45429,1,0110132-001,114.1647408,22.33217793,九龍大埔道198-200號,"198-200 Tai Po Road, Kowloon",3825,金山樓(大埔道),KAM SHAN HOUSE (TAI PO ROAD),114.16474,22.33217,198/200 TAI PO RD KAM SHAN HOUSE,Sham Shui Po,1991,34,Residential/Composite,22.33216043,114.1647011,266/39,22570,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,1,22570,0.2,59.07612741,134.5833662,0
263218,0,263218,138007,3502020906T20050430,Cheong Fai Building,昌輝大廈,11,0,0,0,0,九龍 深水埗 汝州街 95號 至97號 昌輝大廈,"CHEONG FAI BUILDING, 95-97 YU CHAU STREET, SHAM SHUI PO, KOWLOON",46086,45700,1,1111515-001,114.1647606,22.32718402,九龍汝州街97號,"97 Yu Chau Street, Kowloon",5850,昌輝大廈(汝州街),CHEONG FAI BUILDING (YU CHAU STREET),114.16476,22.32718,97 YU CHAU ST CHEONG FAI BUILDING,Sham Shui Po,1998,27,Residential/Composite,22.32715679,114.1647688,267/25-27,19520,0,0.3 - 0.35,0.3,0.35,3.826992578,0.000578167,1,1,19520,0.35,39.88767988,80.23449934,0
263220,1,263220,142953,3502021120T20050430,Wai Yip Building,偉業樓,0,0,0,0,0,九龍 深水埗 長沙灣道 110號 至114號 偉業樓,"WAI YIP BUILDING, 110-114 CHEUNG SHA WAN ROAD, SHAM SHUI PO, KOWLOON",45912,45519,1,0104582-001,114.1647605,22.32911656,九龍長沙灣道110-114號及石硤尾街22-28號,"110-114 Cheung Sha Wan Road &22-28 Shek Kip Mei Street, Kowloon",2198,長沙灣道偉業樓,"WAI YIP BUILDING, CHEUNG SHA WAN ROAD",114.16476,22.32911,28 SHEK KIP MEI ST WAI YIP BUILDING,Sham Shui Po,1976,49,Residential/Composite,22.32911231,114.1647954,267/21,17920,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,1,17920,0.3,69.07565588,284.6781712,1
263221,0,263221,146766,3502021482T20050430,Silver River Mansion,銀河大廈,11,0,0,0,0,九龍 深水埗 北河街 134號 至136號,"134-136 PEI HO STREET, SHAM SHUI PO, KOWLOON",46030,45632,1,0309842-001,114.1647602,22.33238563,九龍北河街134-136號,"134-136 Pei Ho Street, Kowloon",4254,銀河大廈,SILVER RIVER MANSION,114.16476,22.33238,134/136 PEI HO ST SILVER RIVER MANSION,Sham Shui Po,1992,33,Residential/Composite,22.33239569,114.1647586,266/39,22570,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,1,22570,0.2,46.44234863,74.44253684,0
263239,0,263239,147606,3502121448T20050430,Ka Shun Building,嘉順大廈,11,0,0,0,0,九龍 深水埗 大埔道 194號 至196號 嘉順大廈,"KA SHUN BUILDING, 194-196 TAI PO ROAD, SHAM SHUI PO, KOWLOON",45902,45523,1,040635A-001,114.1647699,22.33207859,九龍大埔道194-196號,"194-196 Tai Po Road, Kowloon",2267,大埔道嘉順大廈,"KA SHUN BUILDING, TAI PO ROAD",114.16476,22.33207,196 TAI PO RD KA SHUN BUILDING,Sham Shui Po,1982,43,Residential/Composite,22.33207747,114.1647903,266/39,22570,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,1,22570,0.2,67.26279129,188.0546612,0
263250,0,263250,150242,3502221054T20050430,Cheng Fai Building,正輝大樓,16,0,0,0,0,九龍 長沙灣 長沙灣道 103號 至107號 正輝大樓,"CHENG FAI BUILDING, 103-107 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, KOWLOON",45879,45489,1,0702110-001,114.1647799,22.32852055,九龍長沙灣道103-107號,"103-107 Cheung Sha Wan Road, Kowloon",363,正輝大樓,CHENG FAI BUILDING,114.16477,22.32852,107 CHEUNG SHA WAN RD CHENG FAI BUILDING,Sham Shui Po,1967,58,Residential/Composite,22.32852855,114.1647955,267/19-20,16970,0,0.25 - 0.3,0.25,0.3,3.655410697,0.000566436,1,1,16970,0.3,80.5667165,250.6265571,0
263251,0,263251,131336,3502221201T20050430,Chi Fuk Mansion,置福大廈,12,0,0,0,0,九龍 深水埗 福華街 50號 至52號 置福大廈,"CHI FUK MANSION, 50-52 FUK WA STREET, SHAM SHUI PO, KOWLOON",46080,45706,1,0506605-001,114.1647798,22.32984804,九龍褔華街50-52號,"50-52 Fuk Wa Street, Kowloon",2048,置福大廈,CHI FUK MANSION,114.16477,22.32984,50/52 FUK WA ST CHI FUK MANSION,Sham Shui Po,1981,44,Residential/Composite,22.32984919,114.1647801,267/10,17050,0,0.15 - 0.2,0.15,0.2,3.237554002,0.000481307,1,1,17050,0.2,52.27128296,161.5266814,0
