OID_,PerSqFeet,Area,lat,lon,NAME_ENG,OP_YRM,FLAT_NO,DGFA,NDGFA,TOTAL,BD_STOREY,Year,Income2016,WalkDis,Lift,SDU_cat,Potential,Management,MajorEstat,Easting,Northing,dc_eng,SDU_IND
1918,11392,481,22.26759,114.24384,YIKO INDUSTRIAL BUILDING,12/1/1988 0:00,0,0,19318.7,19318.7,25,36,20500,1.5,1,0,0,1,0,0,0,Eastern, 
1924,16184,456,22.29166,114.20393,HEALTHY GARDENS BLOCK B,12/1/1979 0:00,0,52630,11730,64360,27,45,30000,0.3,1,0,0,0,1,839058,816971,Eastern,*
1927,16728,538,22.28674,114.19815,BEVERLEY HEIGHTS BLOCK 4,10/1/1979 0:00,320,25547.2,0,25547.2,24,45,90160,1.5,1,0,0,0,0,838460,816434,Eastern,*
1930,12062,446,22.29151,114.20417,HEALTHY GARDENS BLOCK D,12/1/1979 0:00,0,52630,11730,64360,27,45,30000,0.4,1,0,0,0,1,839083,816957,Eastern,*
1942,15083,716,22.28714,114.21527,TAIKOO SHING - TSUI KUNG MANSION,1/1/1980 0:00,1456,106804,3109.2,109913.2,29,45,64210,0.6,1,0,0,0,1,840216,816473,Eastern,*
1945,17118,701,22.28687,114.21408,TAIKOO SHING - KIN ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840097,816442,Eastern,*
1959,14304,446,22.29166,114.20393,HEALTHY GARDENS BLOCK B,12/1/1979 0:00,0,52630,11730,64360,27,45,30000,0.3,1,0,0,0,1,839058,816971,Eastern,*
1962,15426,446,22.29151,114.20417,HEALTHY GARDENS BLOCK D,12/1/1979 0:00,0,52630,11730,64360,27,45,30000,0.4,1,0,0,0,1,839083,816957,Eastern,*
1968,12500,456,22.29151,114.20417,HEALTHY GARDENS BLOCK D,12/1/1979 0:00,0,52630,11730,64360,27,45,30000,0.4,1,0,0,0,1,839083,816957,Eastern,*
1972,15020,719,22.28715,114.1982,BEVERLEY HEIGHTS BLOCK 1,10/1/1979 0:00,320,25547.2,0,25547.2,24,45,90160,1.5,1,0,0,1,0,838466,816479,Eastern,*
1976,17809,420,22.28957,114.20908,LIDO APARTMENTS,5/1/1958 0:00,0,12936.5,542.9,13479.4,17,66,26990,0.2,1,1,0,1,0,839609,816746,Eastern,**
1985,14664,716,22.2868,114.21632,TAIKOO SHING - YEN KUNG MANSION,1/1/1980 0:00,1456,106804,3109.2,109913.2,29,45,64210,0.7,1,0,0,0,1,840340,816436,Eastern,*
1987,19897,583,22.28652,114.21407,TAIKOO SHING - HING ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840101,816396,Eastern,*
1989,20240,583,22.28652,114.21407,TAIKOO SHING - HING ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840101,816396,Eastern,*
1990,17924,530,22.28618,114.21481,TAIKOO SHING - NING ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.1,1,0,0,0,1,840177,816359,Eastern,*
1991,11355,546,22.26759,114.24384,YIKO INDUSTRIAL BUILDING,12/1/1988 0:00,0,0,19318.7,19318.7,25,36,20500,1.5,1,0,0,1,0,0,0,Eastern, 
1996,15660,530,22.28618,114.21481,TAIKOO SHING - NING ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.1,1,0,0,0,1,840177,816359,Eastern,*
1998,15647,703,22.28618,114.21481,TAIKOO SHING - NING ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.1,1,0,0,0,1,840177,816359,Eastern,*
1999,16379,580,22.28618,114.21481,TAIKOO SHING - NING ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.1,1,0,0,0,1,840177,816359,Eastern,*
2002,16012,662,22.28636,114.21978,TAIKOO SHING - HOI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840689,816381,Eastern,*
2003,12000,650,22.28729,114.19421,FU DAT COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838056,816492,Eastern,*
2004,13803,652,22.28729,114.19421,FU DAT COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838056,816492,Eastern,*
2005,13953,645,22.28758,114.1937,FU BON COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,1,1,838001,816521,Eastern,*
2006,13006,652,22.28729,114.19421,FU DAT COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838056,816492,Eastern,*
2009,14480,703,22.28653,114.21443,TAIKOO SHING - SHUN ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840138,816397,Eastern,*
2010,14716,530,22.28653,114.21443,TAIKOO SHING - SHUN ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840138,816397,Eastern,*
2012,15558,707,22.28669,114.21978,TAIKOO SHING - TIEN SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840698,816423,Eastern,*
2013,16898,503,22.28636,114.21978,TAIKOO SHING - HOI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840689,816381,Eastern,*
2017,13444,662,22.28636,114.21978,TAIKOO SHING - HOI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840689,816381,Eastern,*
2018,15344,580,22.28722,114.21408,TAIKOO SHING - KO ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840096,816482,Eastern,*
2019,15936,502,22.28637,114.21835,TAIKOO SHING - CHI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840542,816381,Eastern,*
2025,14398,582,22.28637,114.21941,TAIKOO SHING - WAI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840652,816381,Eastern,*
2027,16334,502,22.28637,114.21835,TAIKOO SHING - CHI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840542,816381,Eastern,*
2028,15060,664,22.28636,114.2187,TAIKOO SHING - YIU SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840579,816381,Eastern,*
2030,9944,543,22.28982,114.20456,BEDFORD GARDENS - PAK KAI COURT,4/1/1981 0:00,0,9989.8,0,9989.8,20,43,34910,0.5,1,0,0,0,1,839122,816762,Eastern,*
2031,13650,652,22.28744,114.19395,FU WAI COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838029,816506,Eastern,*
2041,16867,664,22.28637,114.21941,TAIKOO SHING - WAI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840652,816381,Eastern,*
2047,13076,650,22.28729,114.19421,FU DAT COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838056,816492,Eastern,*
2052,16591,663,22.28647,114.19721,MAIDEN COURT BLOCK B,10/1/1980 0:00,200,17647.6,26.7,17674.3,25,44,90160,0.5,1,0,0,0,0,838362,816397,Eastern,*
2062,14417,652,22.28758,114.1937,FU BON COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,1,1,838001,816521,Eastern,*
2066,11308,451,22.28928,114.20465,BEDFORD GARDENS - ON FOOK COURT,4/1/1981 0:00,0,5422.5,0,5422.5,19,43,34910,0.6,1,0,0,0,1,839130,816699,Eastern,*
2068,14224,703,22.28653,114.21443,TAIKOO SHING - SHUN ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840138,816397,Eastern,*
2072,17758,580,22.28722,114.21408,TAIKOO SHING - KO ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840096,816482,Eastern,*
2074,17892,503,22.28636,114.2187,TAIKOO SHING - YIU SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840579,816381,Eastern,*
2076,16379,580,22.28722,114.21408,TAIKOO SHING - KO ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840096,816482,Eastern,*
2079,14604,582,22.28637,114.21835,TAIKOO SHING - CHI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840542,816381,Eastern,*
2080,15247,707,22.28669,114.21978,TAIKOO SHING - TIEN SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840698,816423,Eastern,*
2081,17729,502,22.28637,114.21941,TAIKOO SHING - WAI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840652,816381,Eastern,*
2085,16830,713,22.28647,114.19721,MAIDEN COURT BLOCK B,10/1/1980 0:00,200,17647.6,26.7,17674.3,25,44,90160,0.5,1,0,0,0,0,838362,816397,Eastern,*
2086,10237,547,22.28976,114.20427,BEDFORD GARDENS - PAK CHEUNG COURT,4/1/1981 0:00,0,9420.2,0,9420.2,21,43,34910,0.5,1,0,0,1,1,839092,816756,Eastern,*
2088,10033,606,22.28955,114.20462,BEDFORD GARDENS - PAK SING COURT,4/1/1981 0:00,0,9803.1,0,9803.1,20,43,34910,0.5,1,0,0,0,1,839128,816732,Eastern,*
2090,16314,502,22.28637,114.21835,TAIKOO SHING - CHI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840542,816381,Eastern,*
2091,17345,663,22.28647,114.19721,MAIDEN COURT BLOCK B,10/1/1980 0:00,200,17647.6,26.7,17674.3,25,44,90160,0.5,1,0,0,0,0,838362,816397,Eastern,*
2097,15607,551,22.28636,114.21978,TAIKOO SHING - HOI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840689,816381,Eastern,*
2098,17068,580,22.28722,114.21408,TAIKOO SHING - KO ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840096,816482,Eastern,*
2102,17118,701,22.28722,114.21408,TAIKOO SHING - KO ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840096,816482,Eastern,*
2104,14214,598,22.28669,114.21978,TAIKOO SHING - TIEN SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840698,816423,Eastern,*
2105,14405,597,22.28922,114.2044,BEDFORD GARDENS - HONG FOOK COURT,4/1/1981 0:00,0,7682.2,0,7682.2,19,43,34910,0.6,1,0,0,0,1,839105,816696,Eastern,*
2106,16583,603,22.28636,114.2187,TAIKOO SHING - YIU SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840579,816381,Eastern,*
2109,16379,580,22.28636,114.21978,TAIKOO SHING - HOI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840689,816381,Eastern,*
2113,10681,543,22.28955,114.20462,BEDFORD GARDENS - PAK SING COURT,4/1/1981 0:00,0,9803.1,0,9803.1,20,43,34910,0.5,1,0,0,0,1,839128,816732,Eastern,*
2114,16039,717,22.28647,114.19721,MAIDEN COURT BLOCK B,10/1/1980 0:00,200,17647.6,26.7,17674.3,25,44,90160,0.5,1,0,0,0,0,838362,816397,Eastern,*
2116,14490,461,22.28991,114.19834,DELIGHTFUL MANSION,11/1/1980 0:00,96,4658.7,357.4,5016.1,25,44,40500,0.3,1,0,0,1,0,838476,816785,Eastern,*
2124,16405,701,22.28637,114.21835,TAIKOO SHING - CHI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840542,816381,Eastern,*
2127,16323,582,22.28636,114.2187,TAIKOO SHING - YIU SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840579,816381,Eastern,*
2129,11524,597,22.28917,114.20411,BEDFORD GARDENS - KA FOOK COURT,4/1/1981 0:00,0,7792.3,1858.4,9650.7,19,43,34910,0.5,1,0,0,0,1,839076,816690,Eastern,*
2131,14146,410,22.28944,114.20409,BEDFORD GARDENS - TAK FOOK COURT,4/1/1981 0:00,0,5782.2,0,5782.2,21,43,34910,0.5,1,0,0,0,1,839074,816715,Eastern,*
2132,13991,461,22.29084,114.19754,AIK SAN MANSION,8/1/1977 0:00,92,4066.4,1147,5213.4,25,47,26330,0.4,1,0,0,1,0,838397,816872,Eastern,*
2136,10237,506,22.28928,114.20465,BEDFORD GARDENS - ON FOOK COURT,4/1/1981 0:00,0,5422.5,0,5422.5,19,43,34910,0.6,1,0,0,0,1,839130,816699,Eastern,*
2140,10423,401,22.28944,114.20409,BEDFORD GARDENS - TAK FOOK COURT,4/1/1981 0:00,0,5782.2,0,5782.2,21,43,34910,0.5,1,0,0,0,1,839074,816715,Eastern,*
2141,13249,717,22.28647,114.19721,MAIDEN COURT BLOCK B,10/1/1980 0:00,200,17647.6,26.7,17674.3,25,44,90160,0.5,1,0,0,0,0,838362,816397,Eastern,*
2142,17469,664,22.28637,114.21941,TAIKOO SHING - WAI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840652,816381,Eastern,*
2148,16973,707,22.28669,114.21978,TAIKOO SHING - TIEN SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840698,816423,Eastern,*
2150,13746,662,22.28636,114.21978,TAIKOO SHING - HOI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840689,816381,Eastern,*
2152,14224,703,22.28653,114.21443,TAIKOO SHING - SHUN ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840138,816397,Eastern,*
2153,15691,701,22.28722,114.21408,TAIKOO SHING - KO ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840096,816482,Eastern,*
2161,16736,717,22.28647,114.19721,MAIDEN COURT BLOCK B,10/1/1980 0:00,200,17647.6,26.7,17674.3,25,44,90160,0.5,1,0,0,0,0,838362,816397,Eastern,*
2171,13448,580,22.28653,114.21443,TAIKOO SHING - SHUN ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840138,816397,Eastern,*
2174,15463,582,22.28636,114.2187,TAIKOO SHING - YIU SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840579,816381,Eastern,*
2176,14910,503,22.28636,114.2187,TAIKOO SHING - YIU SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840579,816381,Eastern,*
2177,13650,652,22.28744,114.19395,FU WAI COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838029,816506,Eastern,*
2180,13803,652,22.28744,114.19395,FU WAI COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838029,816506,Eastern,*
2184,17586,580,22.28722,114.21408,TAIKOO SHING - KO ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840096,816482,Eastern,*
2186,18924,502,22.28637,114.21941,TAIKOO SHING - WAI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840652,816381,Eastern,*
2192,13627,543,22.28949,114.20433,BEDFORD GARDENS - PAK HEE COURT,4/1/1981 0:00,0,9460.3,0,9460.3,21,43,34910,0.5,1,0,0,0,1,839099,816726,Eastern,*
2199,12908,581,22.28928,114.20465,BEDFORD GARDENS - ON FOOK COURT,4/1/1981 0:00,0,5422.5,0,5422.5,19,43,34910,0.6,1,0,0,0,1,839130,816699,Eastern,*
2203,17697,582,22.28637,114.21835,TAIKOO SHING - CHI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840542,816381,Eastern,*
2212,13538,650,22.28744,114.19395,FU WAI COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838029,816506,Eastern,*
2214,13953,645,22.28744,114.19395,FU WAI COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838029,816506,Eastern,*
2216,14925,603,22.28636,114.21978,TAIKOO SHING - HOI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840689,816381,Eastern,*
2223,10805,633,22.28917,114.20411,BEDFORD GARDENS - KA FOOK COURT,4/1/1981 0:00,0,7792.3,1858.4,9650.7,19,43,34910,0.5,1,0,0,0,1,839076,816690,Eastern,*
2227,12153,650,22.28744,114.19395,FU WAI COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838029,816506,Eastern,*
2228,15871,717,22.28647,114.19721,MAIDEN COURT BLOCK B,10/1/1980 0:00,200,17647.6,26.7,17674.3,25,44,90160,0.5,1,0,0,0,0,838362,816397,Eastern,*
2236,15517,580,22.28722,114.21408,TAIKOO SHING - KO ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840096,816482,Eastern,*
2237,13798,645,22.28744,114.19395,FU WAI COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838029,816506,Eastern,*
2247,11219,410,22.28944,114.20409,BEDFORD GARDENS - TAK FOOK COURT,4/1/1981 0:00,0,5782.2,0,5782.2,21,43,34910,0.5,1,0,0,0,1,839074,816715,Eastern,*
2263,14615,650,22.28744,114.19395,FU WAI COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,0,1,838029,816506,Eastern,*
2266,15503,645,22.28758,114.1937,FU BON COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,1,1,838001,816521,Eastern,*
2281,12456,578,22.28944,114.20409,BEDFORD GARDENS - TAK FOOK COURT,4/1/1981 0:00,0,5782.2,0,5782.2,21,43,34910,0.5,1,0,0,0,1,839074,816715,Eastern,*
2283,11517,547,22.29009,114.2045,BEDFORD GARDENS - HUNG FOOK COURT,4/1/1981 0:00,0,9973.8,0,9973.8,20,43,34910,0.5,1,0,0,0,1,839116,816791,Eastern,*
2288,12054,438,22.28892,114.19684,CHING WAH MANSION,6/1/1966 0:00,0,2135,610,2745,9,58,50000,0.5,1,0,0,1,0,838327,816664,Eastern,*
2297,10682,410,22.28944,114.20409,BEDFORD GARDENS - TAK FOOK COURT,4/1/1981 0:00,0,5782.2,0,5782.2,21,43,34910,0.5,1,0,0,0,1,839074,816715,Eastern,*
2302,18043,603,22.28636,114.21978,TAIKOO SHING - HOI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840689,816381,Eastern,*
2304,19483,503,22.28636,114.21978,TAIKOO SHING - HOI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840689,816381,Eastern,*
2305,16603,530,22.28653,114.21443,TAIKOO SHING - SHUN ON MANSION,10/1/1980 0:00,1357,88742.3,3384.8,92127.1,30,44,63000,0.5,1,0,0,0,1,840138,816397,Eastern,*
2306,12403,645,22.28758,114.1937,FU BON COURT,6/1/1981 0:00,720,50505.6,0,50505.6,33,43,51000,0.05,1,0,0,1,1,838001,816521,Eastern,*
2308,16003,603,22.28636,114.21978,TAIKOO SHING - HOI SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.7,1,0,0,0,1,840689,816381,Eastern,*
2316,11565,543,22.28949,114.20433,BEDFORD GARDENS - PAK HEE COURT,4/1/1981 0:00,0,9460.3,0,9460.3,21,43,34910,0.5,1,0,0,0,1,839099,816726,Eastern,*
2339,10351,483,22.26482,114.23878,YAT YEE HOUSE,12/1/1981 0:00,0,31837.5,212.3,32049.8,28,43,27600,0.4,1,0,0,0,0,842654,813992,Eastern,*
2342,12250,400,22.29812,114.17289,HUMPHREYS BUILDING,11/1/1976 0:00,0,0,2161.9,2161.9,12,48,32540,0.05,1,0,0,0,0,0,0,Yau Tsim Mong, 
2343,8695,414,22.31799,114.17323,WAH LOK BUILDING,5/1/1963 0:00,0,4418.7,264.5,4683.2,15,61,26000,0.4,1,1,0,1,0,835889,819892,Yau Tsim Mong,**
2344,13552,701,22.28669,114.2187,TAIKOO SHING - KAM SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840570,816423,Eastern,*
2346,15917,534,22.28716,114.19048,VICTORIA CENTRE - BLOCK 3,9/1/1981 0:00,512,32530.9,13502.6,46033.5,35,43,41960,0.5,1,0,0,0,0,837670,816475,Eastern,*
2359,14981,534,22.28716,114.19048,VICTORIA CENTRE - BLOCK 3,9/1/1981 0:00,512,32530.9,13502.6,46033.5,35,43,41960,0.5,1,0,0,0,0,837670,816475,Eastern,*
2363,18352,534,22.28716,114.19048,VICTORIA CENTRE - BLOCK 3,9/1/1981 0:00,512,32530.9,13502.6,46033.5,35,43,41960,0.5,1,0,0,0,0,837670,816475,Eastern,*
2366,15734,572,22.28744,114.19011,VICTORIA CENTRE - BLOCK 1,9/1/1981 0:00,512,32530.9,13502.6,46033.5,35,43,41960,0.5,1,0,0,0,0,837633,816504,Eastern,*
2370,10351,483,22.26462,114.23851,CHEONG YEE HOUSE,12/1/1981 0:00,0,31837.5,212.3,32049.8,28,43,27600,0.4,1,0,0,1,0,842627,813973,Eastern,*
2385,11600,931,22.2895,114.19648,WAH HAI MANSION,1/1/1982 0:00,0,9620.7,829.8,10450.5,26,43,34120,0.4,1,0,0,1,0,838284,816743,Eastern,*
2386,14035,684,22.28916,114.1972,UNIVERSAL TOWERS BLOCK A,2/1/1982 0:00,46,6959,896,7855,27,43,50000,0.5,1,0,0,0,0,838360,816695,Eastern,*
2402,13015,922,22.28761,114.22047,TAIKOO SHING - PRIMROSE MANSION,8/1/1983 0:00,224,21814.7,0,21814.7,30,41,77000,0.6,1,0,0,0,1,840760,816516,Eastern,*
2415,15463,582,22.28669,114.2187,TAIKOO SHING - KAM SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840570,816423,Eastern,*
2426,10300,466,22.26482,114.23878,YAT YEE HOUSE,12/1/1981 0:00,0,31837.5,212.3,32049.8,28,43,27600,0.4,1,0,0,0,0,842654,813992,Eastern,*
2429,15264,511,22.2794,114.22986,TAI ON COURT,4/1/1982 0:00,144,6491.7,712.7,7204.4,25,42,32100,0.05,1,0,0,1,0,841728,815614,Eastern,*
2431,18438,461,22.28744,114.19011,VICTORIA CENTRE - BLOCK 1,9/1/1981 0:00,512,32530.9,13502.6,46033.5,35,43,41960,0.5,1,0,0,0,0,837633,816504,Eastern,*
2440,19230,572,22.28744,114.19011,VICTORIA CENTRE - BLOCK 1,9/1/1981 0:00,512,32530.9,13502.6,46033.5,35,43,41960,0.5,1,0,0,0,0,837633,816504,Eastern,*
2450,10879,432,22.27751,114.22793,KA YU BUILDING,12/1/1981 0:00,126,3465.4,825.4,4290.8,23,43,15750,0.1,1,0,0,0,0,0,0,Eastern, 
2455,11048,677,22.2895,114.19648,WAH HAI MANSION,1/1/1982 0:00,0,9620.7,829.8,10450.5,26,43,34120,0.4,1,0,0,1,0,838284,816743,Eastern,*
2457,11981,434,22.26451,114.23956,TAK LUK HOUSE,8/1/1982 0:00,0,9145.4,2170.8,11316.2,28,42,24740,0.4,1,0,0,0,0,842723,813967,Eastern,*
2477,9606,483,22.26462,114.23851,CHEONG YEE HOUSE,12/1/1981 0:00,0,31837.5,212.3,32049.8,28,43,27600,0.4,1,0,0,1,0,842627,813973,Eastern,*
2485,18041,582,22.28669,114.2187,TAIKOO SHING - KAM SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.8,1,0,0,0,1,840570,816423,Eastern,*
2495,16689,719,22.28702,114.2187,TAIKOO SHING - NGAN SING MANSION,6/1/1983 0:00,1664,116879,4076.6,120955.6,29,41,54000,0.9,1,0,0,0,1,840570,816459,Eastern,*
2502,14328,663,22.28686,114.19492,FU KAR COURT,7/1/1983 0:00,248,17670.9,342.4,18013.3,34,41,51000,0.3,1,0,0,1,1,838130,816443,Eastern,*
2506,13363,883,22.29094,114.19473,CITY GARDEN BLOCK 2,4/1/1983 0:00,0,57873,10355.8,68228.8,29,41,58780,0.4,1,0,0,0,1,838110,816889,Eastern,*
2520,11807,614,22.2891,114.20014,MING YUEN MANSIONS PHASE 1 BLOCK A,12/1/1968 0:00,0,30140.3,0,30140.3,22,56,36000,0.2,1,0,0,0,0,838664,816694,Eastern,*
2522,11448,642,22.2891,114.20014,MING YUEN MANSIONS PHASE 1 BLOCK A,12/1/1968 0:00,0,30140.3,0,30140.3,22,56,36000,0.2,1,0,0,0,0,838664,816694,Eastern,*
2540,14388,834,22.29225,114.19609,PROVIDENT CENTRE BLOCK 5,11/1/1982 0:00,0,67251.4,0,67251.4,28,42,47040,0.5,1,0,0,0,1,838243,817035,Eastern,*
2545,13021,897,22.29094,114.19473,CITY GARDEN BLOCK 2,4/1/1983 0:00,0,57873,10355.8,68228.8,29,41,58780,0.4,1,0,0,0,1,838110,816889,Eastern,*
2553,11338,792,22.29094,114.19473,CITY GARDEN BLOCK 2,4/1/1983 0:00,0,57873,10355.8,68228.8,29,41,58780,0.4,1,0,0,0,1,838110,816889,Eastern,*
2561,12373,792,22.29094,114.19473,CITY GARDEN BLOCK 2,4/1/1983 0:00,0,57873,10355.8,68228.8,29,41,58780,0.4,1,0,0,0,1,838110,816889,Eastern,*
2583,12019,614,22.2891,114.20014,MING YUEN MANSIONS PHASE 1 BLOCK A,12/1/1968 0:00,0,30140.3,0,30140.3,22,56,36000,0.2,1,0,0,0,0,838664,816694,Eastern,*
2605,13005,792,22.29094,114.19473,CITY GARDEN BLOCK 2,4/1/1983 0:00,0,57873,10355.8,68228.8,29,41,58780,0.4,1,0,0,0,1,838110,816889,Eastern,*
2609,12143,807,22.29094,114.19473,CITY GARDEN BLOCK 2,4/1/1983 0:00,0,57873,10355.8,68228.8,29,41,58780,0.4,1,0,0,0,1,838110,816889,Eastern,*
2628,15228,788,22.29225,114.19609,PROVIDENT CENTRE BLOCK 5,11/1/1982 0:00,0,67251.4,0,67251.4,28,42,47040,0.5,1,0,0,0,1,838243,817035,Eastern,*
2631,11152,807,22.29094,114.19473,CITY GARDEN BLOCK 2,4/1/1983 0:00,0,57873,10355.8,68228.8,29,41,58780,0.4,1,0,0,0,1,838110,816889,Eastern,*
